編號,年份,月,日,星期,號碼1,號碼2,號碼3,號碼4,號碼5
201200087,2012,04,11,3,04 , 16 , 19 , 22 , 32,
201200088,2012,04,12,4,04 , 06 , 13 , 36 , 37,
201200089,2012,04,13,5,01 , 15 , 29 , 37 , 38,
201200090,2012,04,14,6,03 , 17 , 27 , 28 , 36,
201200091,2012,04,16,1,03 , 11 , 13 , 19 , 21,
201200092,2012,04,17,2,03 , 09 , 10 , 28 , 33,
201200093,2012,04,18,3,24 , 29 , 30 , 33 , 38,
201200094,2012,04,19,4,04 , 14 , 19 , 25 , 30,
201200095,2012,04,20,5,02 , 11 , 18 , 31 , 33,
201200096,2012,04,21,6,02 , 04 , 05 , 13 , 32,
201200097,2012,04,23,1,03 , 20 , 25 , 34 , 36,
201200098,2012,04,24,2,06 , 11 , 22 , 24 , 30,
201200099,2012,04,25,3,13 , 14 , 21 , 31 , 33,
201200100,2012,04,26,4,01 , 02 , 08 , 11 , 14,
201200101,2012,04,27,5,08 , 15 , 17 , 26 , 32,
201200102,2012,04,28,6,04 , 17 , 21 , 29 , 35,
201200103,2012,04,30,1,04 , 08 , 09 , 13 , 32,
201200104,2012,05,01,2,02 , 04 , 13 , 17 , 29,
201200105,2012,05,02,3,03 , 07 , 22 , 24 , 39,
201200106,2012,05,03,4,05 , 14 , 25 , 28 , 36,
201200107,2012,05,04,5,04 , 08 , 19 , 31 , 38,
201200108,2012,05,05,6,08 , 13 , 20 , 27 , 37,
201200109,2012,05,07,1,17 , 20 , 22 , 24 , 37,
201200110,2012,05,08,2,07 , 16 , 22 , 28 , 31,
201200111,2012,05,09,3,14 , 17 , 23 , 25 , 33,
201200112,2012,05,10,4,03 , 05 , 06 , 17 , 30,
201200113,2012,05,11,5,06 , 18 , 20 , 25 , 38,
201200114,2012,05,12,6,04 , 16 , 21 , 34 , 38,
201200115,2012,05,14,1,15 , 21 , 24 , 32 , 34,
201200116,2012,05,15,2,08 , 14 , 27 , 29 , 34,
201200117,2012,05,16,3,03 , 08 , 16 , 20 , 35,
201200118,2012,05,17,4,13 , 14 , 21 , 38 , 39,
201200119,2012,05,18,5,04 , 11 , 12 , 34 , 38,
201200120,2012,05,19,6,12 , 14 , 18 , 28 , 31,
201200121,2012,05,21,1,06 , 13 , 19 , 22 , 23,
201200122,2012,05,22,2,07 , 09 , 18 , 19 , 37,
201200123,2012,05,23,3,06 , 07 , 10 , 37 , 39,
201200124,2012,05,24,4,09 , 23 , 24 , 36 , 39,
201200125,2012,05,25,5,06 , 10 , 16 , 25 , 32,
201200126,2012,05,26,6,14 , 20 , 25 , 29 , 38,
201200127,2012,05,28,1,01 , 04 , 05 , 10 , 32,
201200128,2012,05,29,2,05 , 07 , 14 , 25 , 33,
201200129,2012,05,30,3,05 , 07 , 10 , 20 , 39,
201200130,2012,05,31,4,14 , 18 , 23 , 31 , 39,
201200131,2012,06,01,5,01 , 11 , 28 , 36 , 38,
201200132,2012,06,02,6,01 , 06 , 14 , 16 , 18,
201200133,2012,06,04,1,09 , 13 , 17 , 19 , 34,
201200134,2012,06,05,2,13 , 18 , 21 , 23 , 35,
201200135,2012,06,06,3,01 , 11 , 13 , 25 , 29,
201200136,2012,06,07,4,03 , 33 , 34 , 37 , 39,
201200137,2012,06,08,5,02 , 03 , 10 , 21 , 27,
201200138,2012,06,09,6,02 , 15 , 19 , 23 , 24,
201200139,2012,06,11,1,08 , 30 , 34 , 37 , 38,
201200140,2012,06,12,2,05 , 13 , 24 , 31 , 35,
201200141,2012,06,13,3,01 , 05 , 09 , 17 , 25,
201200142,2012,06,14,4,04 , 17 , 28 , 31 , 33,
201200143,2012,06,15,5,03 , 04 , 10 , 31 , 38,
201200144,2012,06,16,6,07 , 09 , 23 , 32 , 38,
201200145,2012,06,18,1,09 , 12 , 14 , 18 , 26,
201200146,2012,06,19,2,05 , 08 , 27 , 29 , 30,
201200147,2012,06,20,3,05 , 07 , 16 , 23 , 37,
201200148,2012,06,21,4,05 , 06 , 10 , 36 , 38,
201200149,2012,06,22,5,04 , 08 , 11 , 12 , 16,
201200150,2012,06,23,6,01 , 07 , 16 , 25 , 32,
201200151,2012,06,25,1,04 , 21 , 28 , 33 , 37,
201200152,2012,06,26,2,09 , 10 , 27 , 35 , 39,
201200153,2012,06,27,3,01 , 02 , 06 , 21 , 37,
201200154,2012,06,28,4,04 , 10 , 25 , 26 , 27,
201200155,2012,06,29,5,03 , 16 , 20 , 25 , 37,
201200156,2012,06,30,6,03 , 05 , 07 , 27 , 38,
201200157,2012,07,02,1,02 , 06 , 10 , 13 , 27,
201200158,2012,07,03,2,08 , 09 , 16 , 26 , 30,
201200159,2012,07,04,3,05 , 19 , 24 , 28 , 35,
201200160,2012,07,05,4,04 , 21 , 26 , 36 , 39,
201200161,2012,07,06,5,05 , 24 , 25 , 29 , 36,
201200162,2012,07,07,6,01 , 17 , 30 , 34 , 35,
201200163,2012,07,09,1,03 , 04 , 13 , 15 , 26,
201200164,2012,07,10,2,08 , 10 , 12 , 17 , 34,
201200165,2012,07,11,3,06 , 15 , 18 , 34 , 37,
201200166,2012,07,12,4,03 , 05 , 12 , 21 , 33,
201200167,2012,07,13,5,13 , 15 , 17 , 19 , 21,
201200168,2012,07,14,6,05 , 11 , 23 , 32 , 38,
201200169,2012,07,16,1,07 , 31 , 33 , 36 , 37,
201200170,2012,07,17,2,01 , 11 , 13 , 22 , 37,
201200171,2012,07,18,3,04 , 08 , 26 , 28 , 35,
201200172,2012,07,19,4,06 , 09 , 14 , 18 , 35,
201200173,2012,07,20,5,11 , 22 , 27 , 29 , 31,
201200174,2012,07,21,6,05 , 10 , 12 , 30 , 33,
201200175,2012,07,23,1,01 , 06 , 16 , 22 , 38,
201200176,2012,07,24,2,05 , 07 , 11 , 13 , 29,
201200177,2012,07,25,3,22 , 24 , 27 , 34 , 37,
201200178,2012,07,26,4,07 , 09 , 14 , 19 , 23,
201200179,2012,07,27,5,09 , 14 , 24 , 36 , 37,
201200180,2012,07,28,6,15 , 30 , 31 , 32 , 38,
201200181,2012,07,30,1,04 , 17 , 23 , 25 , 37,
201200182,2012,07,31,2,01 , 13 , 16 , 36 , 37,
201200183,2012,08,01,3,08 , 10 , 29 , 33 , 36,
201200184,2012,08,02,4,01 , 19 , 34 , 35 , 37,
201200185,2012,08,03,5,02 , 18 , 21 , 22 , 28,
201200186,2012,08,04,6,01 , 05 , 10 , 13 , 22,
201200187,2012,08,06,1,07 , 18 , 29 , 30 , 33,
201200188,2012,08,07,2,05 , 09 , 11 , 29 , 32,
201200189,2012,08,08,3,11 , 12 , 18 , 33 , 39,
201200190,2012,08,09,4,02 , 14 , 32 , 34 , 38,
201200191,2012,08,10,5,01 , 05 , 18 , 23 , 28,
201200192,2012,08,11,6,15 , 25 , 27 , 28 , 34,
201200193,2012,08,13,1,04 , 17 , 28 , 32 , 39,
201200194,2012,08,14,2,15 , 18 , 19 , 29 , 37,
201200195,2012,08,15,3,04 , 07 , 15 , 19 , 25,
201200196,2012,08,16,4,04 , 18 , 21 , 24 , 32,
201200197,2012,08,17,5,19 , 20 , 24 , 33 , 38,
201200198,2012,08,18,6,04 , 17 , 19 , 20 , 26,
201200199,2012,08,20,1,15 , 26 , 32 , 37 , 39,
201200200,2012,08,21,2,05 , 18 , 22 , 24 , 29,
201200201,2012,08,22,3,01 , 07 , 12 , 25 , 26,
201200202,2012,08,23,4,06 , 19 , 21 , 34 , 36,
201200203,2012,08,24,5,13 , 19 , 23 , 31 , 39,
201200204,2012,08,25,6,11 , 20 , 21 , 29 , 32,
201200205,2012,08,27,1,02 , 06 , 14 , 15 , 17,
201200206,2012,08,28,2,11 , 14 , 18 , 22 , 29,
201200207,2012,08,29,3,02 , 08 , 16 , 37 , 39,
201200208,2012,08,30,4,14 , 18 , 32 , 37 , 38,
201200209,2012,08,31,5,11 , 23 , 29 , 34 , 37,
201200210,2012,09,01,6,16 , 17 , 30 , 32 , 33,
201200211,2012,09,03,1,02 , 23 , 27 , 31 , 39,
201200212,2012,09,04,2,05 , 18 , 21 , 24 , 25,
201200213,2012,09,05,3,05 , 07 , 12 , 18 , 31,
201200214,2012,09,06,4,02 , 03 , 21 , 36 , 37,
201200215,2012,09,07,5,02 , 03 , 04 , 06 , 25,
201200216,2012,09,08,6,07 , 10 , 21 , 25 , 33,
201200217,2012,09,10,1,07 , 17 , 26 , 33 , 37,
201200218,2012,09,11,2,15 , 17 , 29 , 31 , 37,
201200219,2012,09,12,3,01 , 07 , 11 , 19 , 25,
201200220,2012,09,13,4,04 , 07 , 20 , 23 , 35,
201200221,2012,09,14,5,01 , 13 , 16 , 30 , 39,
201200222,2012,09,15,6,04 , 16 , 21 , 31 , 37,
201200223,2012,09,17,1,08 , 22 , 28 , 35 , 39,
201200224,2012,09,18,2,01 , 04 , 06 , 12 , 26,
201200225,2012,09,19,3,02 , 04 , 09 , 10 , 32,
201200226,2012,09,20,4,08 , 13 , 18 , 30 , 35,
201200227,2012,09,21,5,13 , 15 , 23 , 25 , 36,
201200228,2012,09,22,6,01 , 16 , 22 , 24 , 28,
201200229,2012,09,24,1,01 , 14 , 15 , 30 , 37,
201200230,2012,09,25,2,14 , 16 , 19 , 22 , 29,
201200231,2012,09,26,3,02 , 19 , 23 , 32 , 36,
201200232,2012,09,27,4,05 , 21 , 26 , 31 , 32,
201200233,2012,09,28,5,21 , 25 , 33 , 35 , 37,
201200234,2012,09,29,6,07 , 18 , 20 , 29 , 32,
201200235,2012,10,01,1,17 , 27 , 32 , 33 , 38,
201200236,2012,10,02,2,02 , 03 , 14 , 28 , 32,
201200237,2012,10,03,3,02 , 03 , 12 , 14 , 24,
201200238,2012,10,04,4,08 , 16 , 24 , 30 , 32,
201200239,2012,10,05,5,05 , 08 , 13 , 27 , 34,
201200240,2012,10,06,6,17 , 19 , 20 , 23 , 37,
201200241,2012,10,08,1,06 , 11 , 13 , 23 , 34,
201200242,2012,10,09,2,10 , 11 , 23 , 26 , 37,
201200243,2012,10,10,3,13 , 17 , 19 , 27 , 36,
201200244,2012,10,11,4,17 , 27 , 32 , 36 , 38,
201200245,2012,10,12,5,12 , 19 , 23 , 25 , 31,
201200246,2012,10,13,6,01 , 05 , 14 , 17 , 22,
201200247,2012,10,15,1,04 , 14 , 15 , 19 , 23,
201200248,2012,10,16,2,02 , 15 , 20 , 32 , 39,
201200249,2012,10,17,3,09 , 14 , 20 , 22 , 35,
201200250,2012,10,18,4,02 , 17 , 28 , 31 , 36,
201200251,2012,10,19,5,02 , 08 , 25 , 27 , 32,
201200252,2012,10,20,6,16 , 21 , 23 , 35 , 36,
201200253,2012,10,22,1,17 , 25 , 26 , 27 , 35,
201200254,2012,10,23,2,07 , 09 , 15 , 21 , 30,
201200255,2012,10,24,3,05 , 12 , 18 , 27 , 32,
201200256,2012,10,25,4,01 , 03 , 10 , 14 , 38,
201200257,2012,10,26,5,01 , 06 , 14 , 15 , 34,
201200258,2012,10,27,6,14 , 18 , 19 , 23 , 32,
201200259,2012,10,29,1,10 , 15 , 18 , 20 , 22,
201200260,2012,10,30,2,13 , 20 , 30 , 32 , 35,
201200261,2012,10,31,3,11 , 26 , 28 , 34 , 35,
201200262,2012,11,01,4,16 , 22 , 30 , 32 , 34,
201200263,2012,11,02,5,04 , 15 , 17 , 30 , 31,
201200264,2012,11,03,6,04 , 06 , 11 , 16 , 22,
201200265,2012,11,05,1,05 , 07 , 23 , 29 , 39,
201200266,2012,11,06,2,07 , 16 , 24 , 28 , 35,
201200267,2012,11,07,3,04 , 05 , 14 , 28 , 32,
201200268,2012,11,08,4,01 , 04 , 05 , 22 , 32,
201200269,2012,11,09,5,07 , 08 , 17 , 31 , 33,
201200270,2012,11,10,6,02 , 06 , 17 , 28 , 33,
201200271,2012,11,12,1,01 , 13 , 17 , 26 , 38,
201200272,2012,11,13,2,01 , 10 , 22 , 25 , 29,
201200273,2012,11,14,3,03 , 14 , 15 , 23 , 36,
201200274,2012,11,15,4,09 , 31 , 34 , 35 , 37,
201200275,2012,11,16,5,04 , 12 , 21 , 22 , 31,
201200276,2012,11,17,6,04 , 09 , 15 , 27 , 36,
201200277,2012,11,19,1,01 , 03 , 06 , 22 , 30,
201200278,2012,11,20,2,06 , 11 , 18 , 24 , 36,
201200279,2012,11,21,3,12 , 17 , 25 , 32 , 39,
201200280,2012,11,22,4,01 , 07 , 08 , 22 , 39,
201200281,2012,11,23,5,12 , 16 , 22 , 28 , 31,
201200282,2012,11,24,6,03 , 09 , 11 , 13 , 26,
201200283,2012,11,26,1,05 , 08 , 17 , 26 , 35,
201200284,2012,11,27,2,12 , 18 , 22 , 26 , 27,
201200285,2012,11,28,3,08 , 09 , 26 , 36 , 38,
201200286,2012,11,29,4,06 , 16 , 30 , 31 , 38,
201200287,2012,11,30,5,06 , 11 , 27 , 28 , 37,
201200288,2012,12,01,6,02 , 13 , 22 , 33 , 38,
201200289,2012,12,03,1,03 , 26 , 27 , 34 , 37,
201200290,2012,12,04,2,05 , 16 , 19 , 23 , 39,
201200291,2012,12,05,3,01 , 02 , 05 , 12 , 19,
201200292,2012,12,06,4,12 , 17 , 26 , 33 , 37,
201200293,2012,12,07,5,08 , 13 , 18 , 30 , 31,
201200294,2012,12,08,6,06 , 13 , 18 , 31 , 35,
201200295,2012,12,10,1,20 , 26 , 34 , 35 , 37,
201200296,2012,12,11,2,02 , 13 , 14 , 23 , 29,
201200297,2012,12,12,3,02 , 16 , 18 , 24 , 34,
201200298,2012,12,13,4,02 , 13 , 19 , 24 , 32,
201200299,2012,12,14,5,01 , 10 , 15 , 35 , 36,
201200300,2012,12,15,6,11 , 22 , 24 , 27 , 31,
201200301,2012,12,17,1,03 , 04 , 25 , 31 , 36,
201200302,2012,12,18,2,01 , 02 , 08 , 28 , 35,
201200303,2012,12,19,3,13 , 18 , 22 , 29 , 37,
201200304,2012,12,20,4,04 , 12 , 17 , 27 , 38,
201200305,2012,12,21,5,08 , 18 , 32 , 34 , 37,
201200306,2012,12,22,6,03 , 05 , 12 , 29 , 31,
201200307,2012,12,24,1,09 , 15 , 20 , 31 , 35,
201200308,2012,12,25,2,13 , 19 , 20 , 30 , 32,
201200309,2012,12,26,3,08 , 22 , 24 , 27 , 31,
201200310,2012,12,27,4,03 , 17 , 24 , 25 , 30,
201200311,2012,12,28,5,17 , 26 , 28 , 30 , 38,
201200312,2012,12,29,6,08 , 18 , 20 , 28 , 36,
201200313,2012,12,31,1,02 , 05 , 15 , 16 , 31,
201300001,2013,01,01,2,01 , 16 , 22 , 26 , 33,
201300002,2013,01,02,3,01 , 05 , 16 , 29 , 35,
201300003,2013,01,03,4,06 , 13 , 20 , 27 , 29,
201300004,2013,01,04,5,14 , 16 , 17 , 25 , 33,
201300005,2013,01,05,6,02 , 07 , 21 , 26 , 34,
201300006,2013,01,07,1,11 , 21 , 31 , 36 , 39,
201300007,2013,01,08,2,01 , 03 , 20 , 22 , 31,
201300008,2013,01,09,3,17 , 18 , 22 , 31 , 33,
201300009,2013,01,10,4,03 , 06 , 21 , 27 , 35,
201300010,2013,01,11,5,18 , 24 , 31 , 35 , 39,
201300011,2013,01,12,6,02 , 10 , 16 , 25 , 32,
201300012,2013,01,14,1,04 , 05 , 06 , 10 , 39,
201300013,2013,01,15,2,05 , 12 , 13 , 16 , 24,
201300014,2013,01,16,3,01 , 06 , 16 , 17 , 29,
201300015,2013,01,17,4,10 , 13 , 21 , 33 , 38,
201300016,2013,01,18,5,03 , 19 , 29 , 34 , 37,
201300017,2013,01,19,6,03 , 19 , 26 , 33 , 38,
201300018,2013,01,21,1,08 , 14 , 17 , 21 , 29,
201300019,2013,01,22,2,17 , 20 , 25 , 32 , 39,
201300020,2013,01,23,3,05 , 10 , 18 , 24 , 34,
201300021,2013,01,24,4,11 , 18 , 27 , 35 , 39,
201300022,2013,01,25,5,15 , 16 , 25 , 32 , 37,
201300023,2013,01,26,6,04 , 16 , 25 , 30 , 31,
201300024,2013,01,28,1,04 , 06 , 09 , 22 , 33,
201300025,2013,01,29,2,06 , 13 , 26 , 28 , 34,
201300026,2013,01,30,3,06 , 09 , 28 , 38 , 39,
201300027,2013,01,31,4,02 , 06 , 10 , 22 , 26,
201300028,2013,02,01,5,10 , 14 , 23 , 31 , 39,
201300029,2013,02,02,6,05 , 06 , 11 , 20 , 27,
201300030,2013,02,04,1,02 , 30 , 33 , 34 , 37,
201300031,2013,02,05,2,17 , 21 , 33 , 36 , 38,
201300032,2013,02,06,3,13 , 14 , 19 , 21 , 34,
201300033,2013,02,07,4,09 , 10 , 21 , 31 , 34,
201300034,2013,02,08,5,07 , 08 , 09 , 12 , 36,
201300035,2013,02,09,6,01 , 17 , 20 , 25 , 37,
201300036,2013,02,11,1,08 , 09 , 34 , 38 , 39,
201300037,2013,02,12,2,04 , 06 , 11 , 22 , 35,
201300038,2013,02,13,3,01 , 11 , 27 , 28 , 33,
201300039,2013,02,14,4,12 , 16 , 19 , 28 , 35,
201300040,2013,02,15,5,10 , 18 , 19 , 34 , 36,
201300041,2013,02,16,6,04 , 15 , 25 , 34 , 39,
201300042,2013,02,18,1,07 , 11 , 15 , 20 , 25,
201300043,2013,02,19,2,04 , 19 , 20 , 26 , 39,
201300044,2013,02,20,3,03 , 04 , 10 , 20 , 24,
201300045,2013,02,21,4,06 , 15 , 16 , 30 , 39,
201300046,2013,02,22,5,02 , 23 , 24 , 27 , 38,
201300047,2013,02,23,6,04 , 21 , 26 , 30 , 37,
201300048,2013,02,25,1,04 , 05 , 07 , 08 , 27,
201300049,2013,02,26,2,18 , 26 , 29 , 36 , 38,
201300050,2013,02,27,3,01 , 08 , 16 , 30 , 37,
201300051,2013,02,28,4,11 , 17 , 27 , 29 , 35,
201300052,2013,03,01,5,01 , 03 , 09 , 17 , 19,
201300053,2013,03,02,6,04 , 08 , 09 , 15 , 30,
201300054,2013,03,04,1,15 , 18 , 23 , 29 , 32,
201300055,2013,03,05,2,10 , 24 , 35 , 37 , 39,
201300056,2013,03,06,3,04 , 19 , 26 , 36 , 39,
201300057,2013,03,07,4,02 , 05 , 07 , 29 , 32,
201300058,2013,03,08,5,14 , 15 , 26 , 28 , 39,
201300059,2013,03,09,6,07 , 14 , 22 , 34 , 38,
201300060,2013,03,11,1,02 , 06 , 21 , 27 , 33,
201300061,2013,03,12,2,03 , 14 , 20 , 31 , 33,
201300062,2013,03,13,3,01 , 05 , 32 , 34 , 39,
201300063,2013,03,14,4,09 , 14 , 17 , 35 , 36,
201300064,2013,03,15,5,06 , 09 , 15 , 28 , 39,
201300065,2013,03,16,6,19 , 21 , 24 , 35 , 37,
201300066,2013,03,18,1,02 , 03 , 23 , 30 , 36,
201300067,2013,03,19,2,03 , 08 , 18 , 19 , 29,
201300068,2013,03,20,3,02 , 09 , 21 , 23 , 37,
201300069,2013,03,21,4,08 , 13 , 22 , 28 , 34,
201300070,2013,03,22,5,05 , 13 , 21 , 31 , 32,
201300071,2013,03,23,6,06 , 09 , 15 , 38 , 39,
201300072,2013,03,25,1,10 , 11 , 17 , 19 , 38,
201300073,2013,03,26,2,02 , 14 , 21 , 26 , 36,
201300074,2013,03,27,3,12 , 19 , 26 , 27 , 31,
201300075,2013,03,28,4,10 , 12 , 28 , 34 , 35,
201300076,2013,03,29,5,11 , 21 , 30 , 32 , 39,
201300077,2013,03,30,6,06 , 08 , 10 , 14 , 39,
201300078,2013,04,01,1,02 , 03 , 12 , 25 , 31,
201300079,2013,04,02,2,06 , 08 , 25 , 26 , 27,
201300080,2013,04,03,3,11 , 14 , 16 , 21 , 33,
201300081,2013,04,04,4,02 , 03 , 14 , 19 , 22,
201300082,2013,04,05,5,01 , 03 , 27 , 31 , 32,
201300083,2013,04,06,6,11 , 14 , 16 , 30 , 37,
201300084,2013,04,08,1,02 , 14 , 17 , 27 , 31,
201300085,2013,04,09,2,06 , 18 , 30 , 35 , 36,
201300086,2013,04,10,3,02 , 05 , 15 , 18 , 20,
201300087,2013,04,11,4,12 , 15 , 16 , 20 , 31,
201300088,2013,04,12,5,01 , 09 , 11 , 18 , 34,
201300089,2013,04,13,6,02 , 10 , 16 , 27 , 31,
201300090,2013,04,15,1,01 , 12 , 17 , 25 , 28,
201300091,2013,04,16,2,09 , 11 , 31 , 36 , 37,
201300092,2013,04,17,3,03 , 04 , 18 , 25 , 37,
201300093,2013,04,18,4,14 , 17 , 20 , 32 , 39,
201300094,2013,04,19,5,07 , 10 , 21 , 28 , 37,
201300095,2013,04,20,6,03 , 05 , 06 , 13 , 31,
201300096,2013,04,22,1,01 , 03 , 10 , 21 , 34,
201300097,2013,04,23,2,24 , 31 , 35 , 37 , 38,
201300098,2013,04,24,3,09 , 23 , 28 , 31 , 37,
201300099,2013,04,25,4,04 , 09 , 19 , 25 , 34,
201300100,2013,04,26,5,04 , 11 , 20 , 28 , 35,
201300101,2013,04,27,6,08 , 14 , 26 , 36 , 38,
201300102,2013,04,29,1,06 , 08 , 18 , 25 , 37,
201300103,2013,04,30,2,02 , 03 , 04 , 15 , 16,
201300104,2013,05,01,3,03 , 15 , 16 , 34 , 37,
201300105,2013,05,02,4,06 , 10 , 12 , 18 , 34,
201300106,2013,05,03,5,11 , 13 , 16 , 21 , 34,
201300107,2013,05,04,6,06 , 14 , 22 , 25 , 33,
201300108,2013,05,06,1,05 , 25 , 31 , 36 , 37,
201300109,2013,05,07,2,06 , 20 , 22 , 33 , 38,
201300110,2013,05,08,3,02 , 22 , 24 , 37 , 39,
201300111,2013,05,09,4,02 , 26 , 33 , 34 , 39,
201300112,2013,05,10,5,02 , 08 , 16 , 22 , 35,
201300113,2013,05,11,6,03 , 06 , 10 , 22 , 28,
201300114,2013,05,13,1,02 , 04 , 10 , 19 , 27,
201300115,2013,05,14,2,14 , 17 , 24 , 27 , 30,
201300116,2013,05,15,3,06 , 22 , 26 , 34 , 37,
201300117,2013,05,16,4,06 , 17 , 24 , 29 , 36,
201300118,2013,05,17,5,08 , 18 , 20 , 30 , 36,
201300119,2013,05,18,6,01 , 09 , 16 , 18 , 29,
201300120,2013,05,20,1,05 , 06 , 10 , 22 , 24,
201300121,2013,05,21,2,08 , 18 , 19 , 29 , 34,
201300122,2013,05,22,3,07 , 11 , 22 , 30 , 36,
201300123,2013,05,23,4,05 , 14 , 21 , 32 , 35,
201300124,2013,05,24,5,02 , 11 , 12 , 22 , 31,
201300125,2013,05,25,6,06 , 07 , 15 , 20 , 38,
201300126,2013,05,27,1,12 , 14 , 22 , 25 , 34,
201300127,2013,05,28,2,23 , 34 , 35 , 36 , 37,
201300128,2013,05,29,3,19 , 21 , 22 , 32 , 39,
201300129,2013,05,30,4,07 , 19 , 21 , 30 , 39,
201300130,2013,05,31,5,09 , 27 , 30 , 31 , 32,
201300131,2013,06,01,6,04 , 14 , 22 , 32 , 38,
201300132,2013,06,03,1,01 , 06 , 11 , 30 , 37,
201300133,2013,06,04,2,03 , 10 , 18 , 34 , 39,
201300134,2013,06,05,3,02 , 15 , 22 , 33 , 36,
201300135,2013,06,06,4,07 , 09 , 21 , 31 , 33,
201300136,2013,06,07,5,08 , 10 , 11 , 20 , 21,
201300137,2013,06,08,6,04 , 08 , 12 , 20 , 21,
201300138,2013,06,10,1,01 , 02 , 10 , 35 , 36,
201300139,2013,06,11,2,06 , 10 , 21 , 25 , 30,
201300140,2013,06,12,3,01 , 06 , 34 , 37 , 39,
201300141,2013,06,13,4,13 , 20 , 22 , 36 , 37,
201300142,2013,06,14,5,13 , 24 , 33 , 34 , 39,
201300143,2013,06,15,6,13 , 14 , 20 , 24 , 33,
201300144,2013,06,17,1,06 , 09 , 12 , 24 , 38,
201300145,2013,06,18,2,03 , 07 , 10 , 36 , 39,
201300146,2013,06,19,3,03 , 06 , 21 , 23 , 39,
201300147,2013,06,20,4,06 , 20 , 23 , 24 , 28,
201300148,2013,06,21,5,01 , 12 , 15 , 19 , 32,
201300149,2013,06,22,6,10 , 18 , 20 , 36 , 37,
201300150,2013,06,24,1,02 , 09 , 13 , 20 , 39,
201300151,2013,06,25,2,07 , 14 , 18 , 26 , 32,
201300152,2013,06,26,3,02 , 08 , 14 , 31 , 35,
201300153,2013,06,27,4,01 , 19 , 20 , 25 , 36,
201300154,2013,06,28,5,03 , 09 , 12 , 19 , 23,
201300155,2013,06,29,6,06 , 15 , 26 , 34 , 36,
201300156,2013,07,01,1,11 , 17 , 25 , 33 , 37,
201300157,2013,07,02,2,13 , 20 , 22 , 26 , 34,
201300158,2013,07,03,3,02 , 03 , 04 , 10 , 12,
201300159,2013,07,04,4,01 , 14 , 19 , 24 , 31,
201300160,2013,07,05,5,09 , 10 , 20 , 25 , 26,
201300161,2013,07,06,6,01 , 06 , 20 , 33 , 34,
201300162,2013,07,08,1,01 , 22 , 24 , 32 , 37,
201300163,2013,07,09,2,14 , 21 , 22 , 31 , 34,
201300164,2013,07,10,3,17 , 24 , 25 , 35 , 36,
201300165,2013,07,11,4,04 , 07 , 16 , 17 , 20,
201300166,2013,07,12,5,22 , 27 , 30 , 35 , 37,
201300167,2013,07,13,6,01 , 04 , 06 , 23 , 30,
201300168,2013,07,15,1,10 , 14 , 16 , 22 , 36,
201300169,2013,07,16,2,02 , 04 , 06 , 15 , 39,
201300170,2013,07,17,3,01 , 02 , 15 , 31 , 39,
201300171,2013,07,18,4,03 , 07 , 11 , 21 , 33,
201300172,2013,07,19,5,10 , 14 , 18 , 25 , 36,
201300173,2013,07,20,6,21 , 26 , 30 , 33 , 39,
201300174,2013,07,22,1,03 , 15 , 22 , 35 , 39,
201300175,2013,07,23,2,05 , 15 , 21 , 22 , 34,
201300176,2013,07,24,3,01 , 04 , 23 , 26 , 34,
201300177,2013,07,25,4,01 , 06 , 17 , 21 , 33,
201300178,2013,07,26,5,04 , 05 , 08 , 18 , 39,
201300179,2013,07,27,6,11 , 14 , 23 , 30 , 39,
201300180,2013,07,29,1,14 , 19 , 27 , 33 , 37,
201300181,2013,07,30,2,09 , 14 , 19 , 27 , 31,
201300182,2013,07,31,3,07 , 09 , 24 , 27 , 28,
201300183,2013,08,01,4,09 , 21 , 27 , 31 , 32,
201300184,2013,08,02,5,17 , 22 , 23 , 33 , 37,
201300185,2013,08,03,6,06 , 21 , 26 , 36 , 39,
201300186,2013,08,05,1,09 , 15 , 26 , 27 , 34,
201300187,2013,08,06,2,12 , 18 , 19 , 24 , 36,
201300188,2013,08,07,3,07 , 16 , 27 , 30 , 39,
201300189,2013,08,08,4,01 , 03 , 12 , 16 , 25,
201300190,2013,08,09,5,01 , 05 , 08 , 28 , 34,
201300191,2013,08,10,6,02 , 09 , 11 , 19 , 35,
201300192,2013,08,12,1,22 , 25 , 30 , 31 , 36,
201300193,2013,08,13,2,04 , 10 , 17 , 18 , 25,
201300194,2013,08,14,3,01 , 04 , 07 , 08 , 23,
201300195,2013,08,15,4,01 , 02 , 08 , 28 , 36,
201300196,2013,08,16,5,01 , 06 , 13 , 22 , 29,
201300197,2013,08,17,6,02 , 21 , 29 , 34 , 38,
201300198,2013,08,19,1,11 , 21 , 25 , 31 , 33,
201300199,2013,08,20,2,19 , 25 , 28 , 30 , 31,
201300200,2013,08,21,3,11 , 15 , 26 , 31 , 34,
201300201,2013,08,22,4,06 , 10 , 11 , 13 , 28,
201300202,2013,08,23,5,03 , 14 , 25 , 37 , 39,
201300203,2013,08,24,6,01 , 19 , 26 , 27 , 39,
201300204,2013,08,26,1,19 , 22 , 24 , 29 , 36,
201300205,2013,08,27,2,11 , 15 , 26 , 34 , 39,
201300206,2013,08,28,3,01 , 02 , 05 , 24 , 27,
201300207,2013,08,29,4,02 , 05 , 08 , 25 , 34,
201300208,2013,08,30,5,07 , 18 , 20 , 21 , 37,
201300209,2013,08,31,6,05 , 14 , 17 , 20 , 36,
